id	pid	title	authors	venue	source	year
50|doi_________::5b1c9e9190cd48ad643b790c8971bf3d	10.1007/s10032-018-0298-x	Making scanned Arabic documents machine accessible using an ensemble of SVM classifiers,Making scanned Arabic documents machine accessible using an ensemble of SVM classifiers	Margrit Betke,Wenda Qin,Randa I. Elanwar	International Journal on Document Analysis and Recognition (IJDAR)	Crossref	2018-04-02
50|doi_________::bad02f29139f024477df9791f1a13714	10.1007/s12559-021-09979-7	HAKE: an Unsupervised Approach to Automatic Keyphrase Extraction for Multiple Domains	Zakariae Alami Merrouni,Bouchra Frikh,Brahim Ouhbi	Cognitive Computation	Crossref	2022-01-21
50|dedup_wf_001::a7975facc277adb669ef6ecc55f3ecee		Enhancing the computational representation of narrative and its extraction from text	Metilli D.	\N	2021	2021-01-01
50|doi_dedup___::9e5554f5f18f5f139a8aa9b657ef7fdf	10.1007/978-3-319-03437-9_5	OAIzer: Configurable OAI Exports over Relational Databases,OAIzer: Configurable OAI Exports over Relational Databases	Paolo Manghi,Sandro La Bruzzo,Alessia Bardi	\N	Crossref,Communications in Computer and Information Science ISBN: 9783319034362,MTSR,MTSR 2013 - Metadata and Semantics Research. 7th Research Conference, pp. 35–47, Thessaloniki, Greece, 19-22 November 2013,info:cnr-pdr/source/autori:La Bruzzo S.; Manghi P.; Bardi A./congresso_nome:MTSR 2013 - Metadata and Semantics Research. 7th Research Conference/congresso_luogo:Thessaloniki, Greece/congresso_data:19-22 November 2013/anno:2013/pagina_da:35/pagina_a:47/intervallo_pagine:35–47	2013-01-01
50|doi_dedup___::e14feba10886efcd188a42b9205f8477	10.5194/isprs-archives-xlii-2-w15-813-2019	DIGITAL CULTURAL HERITAGE MEETS DIGITAL HUMANITIES,DIGITAL CULTURAL HERITAGE MEETS DIGITAL HUMANITIES	Piotr Kuroczynski,Sander Münster,Rosa Rita Maria Tamborrino,I. Di Lenardo,Peter Bell,Fulvio Rinaudo,Fabrizio Ivan Apollonio	The International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences	Crossref,The International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences, Vol XLII-2-W15, Pp 813-820 (2019),eISSN: 2194-9034	2019-08-23
50|doi_________::33db08b907da9eff0466702391c297c9	10.1007/978-3-642-40050-6_8	Applicability of Digital Library Descriptive Metadata to the Contemporary Artworks,Applicability of Digital Library Descriptive Metadata to the Contemporary Artworks	Angela Di Iorio,Marco Schaerf	\N	Crossref,Lecture Notes in Computer Science ISBN: 9783642400490,ECLAP	2013-01-01
50|doi_________::880fb5768a819858d558c48f669d583b	10.1109/icoei56765.2023.10125751	Evaluation for Optical Character Recognition of Mobile Application	Imam Yuadi,Ullin Nihaya,Friska Dwi Pratiwi,A. Robert Singh,Faisal Fahmi,Ragil Tri Atmi	2023 7th International Conference on Trends in Electronics and Informatics (ICOEI)	Crossref	2023-04-11
50|doi_dedup___::2082c6a367c88ac5d4559979ad77f043	10.3390/electronics10212616	Integration Strategy and Tool between Formal Ontology and Graph Database Technology,Integration Strategy and Tool between Formal Ontology and Graph Database Technology	Stefano Ferilli	Electronics	Crossref,Electronics, Vol 10, Iss 2616, p 2616 (2021),Electronics,Volume 10,Issue 21	2021-10-26
50|doi_dedup___::2fad8ef8387f57320e3302a4df858f66	10.1007/978-981-15-3040-1_4	Connecting the Macro, Meso and Micro Levels, Towards a National OER Ecosystem,Open Educational Resources in Italy,Open Educational Resources in Italy	Fabio Nascimbeni	\N	Crossref,Current State of Open Educational Resources in the “Belt and Road” Countries ISBN: 9789811530395,reponame:Re-Unir. Archivo Institucional de la Universidad Internacional de La Rioja,instname:,reponame:Re-Unir: Archivo Institucional de la Universidad Internacional de La Rioja,instname:Universidad Internacional de La Rioja (UNIR)	2020-01-01
50|doi_________::6bb9d0b4797c1198b36043152fb58349	10.1109/iccc.2019.00008	Difficulties and Improvements to Graph-Based Lexical Sentiment Analysis Using LISA,Difficulties and Improvements to Graph-Based Lexical Sentiment Analysis Using LISA	William I. Grosky,Eliane Jreij,Mireille Fares,Joe Tekli,Angela Moufarrej	2019 IEEE International Conference on Cognitive Computing (ICCC)	Crossref,ICCC	2019-07-01
50|doi_________::5b9270011e4fddb55dee883b16eebe38	10.1007/978-94-007-1300-0_11	ThinkMOTION: Digital Mechanism and Gear Library Goes Europeana,ThinkMOTION: Digital Mechanism and Gear Library Goes Europeana	Torsten Brix,Burkhard Corves,Ulf Döring	\N	Crossref,Technology Developments: the Role of Mechanism and Machine Science and IFToMM ISBN: 9789400712997	2011-01-01
50|doi_________::a90f2de9844a1adf0485b0bb4efbface	10.1145/3206025.3206055	Optimally Grouped Deep Features Using Normalized Cost for Video Scene Detection,Optimally Grouped Deep Features Using Normalized Cost for Video Scene Detection	Udi Barzelay,Dror Porat,Gal Ashour,Daniel Rotman	Proceedings of the 2018 ACM on International Conference on Multimedia Retrieval	Crossref,ICMR	2018-06-05
50|doi_________::7f0f8fb2c8b01af083eb79f2386d0755	10.1007/978-3-642-27302-5_5	Displaying Phonological Diachronic Changes through a Database Application,Displaying Phonological Diachronic Changes through a Database Application	Mattia Nicchio,Marta Manfioletti	\N	Crossref,Communications in Computer and Information Science ISBN: 9783642273018,IRCDL	2011-01-01
50|doi_________::2ffa859d2b57e25f2541237b7f5f78ef	10.1007/978-981-13-2354-6_51	Text Summarization for Big Data: A Comprehensive Survey,Text Summarization for Big Data: A Comprehensive Survey	Arun Sharma,Vanyaa Gupta,Neha Bansal	\N	Crossref,International Conference on Innovative Computing and Communications ISBN: 9789811323539	2018-11-20
50|doi_dedup___::0514fb405bcce2121afe3dadce2fae4a	10.1016/j.patcog.2021.108485,10.48550/arxiv.2201.02280,2201.02280	Repurposing existing deep networks for caption and aesthetic-guided image cropping	Nora Horanyi,Kedi Xia,Kwang Moo Yi,Abhishake Kumar Bojja,Aleš Leonardis,Hyung Jin Chang	Pattern Recognition	Crossref	2022-06-01
50|doi_dedup___::9929089a73b953491e2c00fa115aeb6e	10.1007/s10115-022-01681-w,10.48550/arxiv.2106.07837,2106.07837	A survey on mining and analysis of uncertain graphs	Suman Banerjee	Knowledge and Information Systems	Crossref	2022-06-28
50|doi_________::febe17e2ee5faafd06de127258841ac4	10.1007/978-3-030-30642-7_1	Video-Based Convolutional Attention for Person Re-Identification,Video-Based Convolutional Attention for Person Re-Identification	Giuseppe Serra,Carlo Tasso,Marco Passon,Niki Martinel,Giuseppe Lancioni,Gian Luca Foresti,Christian Micheloni,Marco Zamprogno	\N	Crossref,Lecture Notes in Computer Science ISBN: 9783030306410,ICIAP (1)	2019-01-01
50|doi_________::5836463f7a49f2342073efbfe0675d33	10.1145/3573428.3573598	Key Phrase Extraction based on Pre-trained Language Models	Shunyu Yao,Jie Hu,Chuxiong Sun,Zhiqiao Gao,Ning Liu	Proceedings of the 2022 6th International Conference on Electronic Information Technology and Computer Engineering	Crossref	2022-10-21
50|doi_________::f8819cdcc927a7b46e773a5978e46d59	10.1007/978-3-030-02695-0_11	Requirements and Use Cases for Digital Sound Archives in Ethnomusicology,Requirements and Use Cases for Digital Sound Archives in Ethnomusicology	Jonas Franke	\N	Crossref,Current Research in Systematic Musicology ISBN: 9783030026943	2019-01-01
50|doi_dedup___::67d5c136d7494a9c9274cfb7f9ab1f66	10.1101/2022.06.15.496272,36288263,PMC9604877	Publication games: in the web of reciprocity	Zoltan Barta	\N	Crossref	2022-06-17
50|doi_dedup___::f90c717538a2eb1daadb35ea69181168	10.1145/3313184,10.48550/arxiv.1804.04406,1804.04406,11384/83614	Uncovering Spam and Bot Activity in Stock Microblogs on Twitter,Cashtag Piggybacking: Uncovering Spam and Bot Activity in Stock Microblogs on Twitter,Cashtag Piggybacking	Maurizio Tesconi,Stefano Cresci,Serena Tardelli,Daniele Regoli,Fabrizio Lillo	ACM Transactions on the Web	Crossref,ACM transactions on the web 13 (2019). doi:10.1145/3313184,info:cnr-pdr/source/autori:Cresci S.; Lillo F.; Regoli D.; Tardelli S.; Tesconi M./titolo:Cashtag piggybacking: Uncovering spam and bot activity in stock microblogs on twitter/doi:10.1145%2F3313184/rivista:ACM transactions on the web/anno:2019/pagina_da:/pagina_a:/intervallo_pagine:/volume:13	2019-04-03
50|doi_________::1c6add15604cef7b9676cba4d2507f13	10.1007/978-3-030-92038-8_92	Scientific Paper Recommender Systems: A Review,Scientific Paper Recommender Systems: A Review	Ali Taleb Mohammed Aymen,Saidi Imène	\N	Crossref,Artificial Intelligence and Heuristics for Smart Energy Efficiency in Smart Cities ISBN: 9783030920371,Artificial Intelligence and Heuristics for Smart Energy Efficiency in Smart Cities	2021-11-25
50|doi_________::3908f60d68f4fae5c9f958e4942966fd	10.3366/ijhac.2017.0190	The Value of Plurality in ‘The Network with a Thousand Entrances’,The Value of Plurality in ‘The Network with a Thousand Entrances’	Tracey El Hajj,Ray Siemens,Lindsey Seatter,Alyssa Arbuckle,Randa El Khatib	International Journal of Humanities and Arts Computing	Crossref	2017-10-01
50|doi_________::13ab787778e249ec17a148ca7cac0766	10.1007/978-3-030-99885-1_58	Fostering Critical Thinking in an English Communication Class: A Plan for a Master in Tourism	Gabriela Seccardini,Matilde Fontanin	\N	Crossref,Communications in Computer and Information Science ISBN: 9783030998844	2022-01-01
50|doi_________::c10bce171eb7e977848784a057e86b80	10.1007/978-3-319-27974-9_17	Enhancing Digital Heritage Archives Using Gamified Annotations,Enhancing Digital Heritage Archives Using Gamified Annotations	Job King'Ori Maina,Hussein Suleman	\N	Crossref,Digital Libraries: Providing Quality Information ISBN: 9783319279732,ICADL	2015-01-01
50|doi_dedup___::df097020ee9e18515dd32b2018701e4d	10.1007/s42979-021-00807-1,34414378,PMC8364743	Specialists, Scientists, and Sentiments: Word2Vec and Doc2Vec in Analysis of Scientific and Medical Texts.,Specialists, Scientists, and Sentiments: Word2Vec and Doc2Vec in Analysis of Scientific and Medical Texts	Marina Sokolova,Qufei Chen	SN Computer Science	Crossref	2021-08-15
50|doi_________::bda4bae20a6838e563eb49c310602b4c	10.1007/978-3-030-59491-6_29	The GraphBRAIN System for Knowledge Graph Management and Advanced Fruition,The GraphBRAIN System for Knowledge Graph Management and Advanced Fruition	Stefano Ferilli,Domenico Redavid	\N	Crossref,Lecture Notes in Computer Science ISBN: 9783030594909,ISMIS	2020-01-01
50|doi_________::2643de0e303537046f640bc93d02d687	10.1017/s1351324916000231	Keyword extraction from emails,Keyword extraction from emails	Rada Mihalcea,Po-Hsiang Lai,Shibamouli Lahiri	Natural Language Engineering	Crossref	2016-09-09
50|doi_________::cbf1e3e9d4b8634e260e7ba148f0ff36	10.1075/lv.17.1.01hak	Introducing syntactic variation and change,Introducing syntactic variation and change	David Håkansson,Erik Magnusson Petzell,Ida Larsson	Syntactic Variation and Change	Crossref	2017-06-29
50|doi_dedup___::27f00c426f39cd3e2c692171d15079da	10.1007/978-3-642-33290-6_19	A system for exposing linguistic linked open data,A System for Exposing Linguistic Linked Open Data	Gianmaria Silvello,Giorgio Maria Di Nunzio,Emanuele Di Buccio	\N	Crossref,Theory and Practice of Digital Libraries ISBN: 9783642332890,TPDL	2012-01-01
50|doi_________::34b4ed8e1419f33ff86e21e73d84fa79	10.1145/3180308.3180357	An Intelligent User Interface for Efficient Semi-automatic Transcription of Historical Handwritten Documents,An Intelligent User Interface for Efficient Semi-automatic Transcription of Historical Handwritten Documents	Anders Hast,Ekta Vats	Proceedings of the 23rd International Conference on Intelligent User Interfaces Companion	Crossref,IUI Companion	2018-03-05
50|doi_dedup___::984ebe02e9cd5b547084b8f2a9560cb1	10.1145/3125433.3125452	Opening up new channels for scholarly review, dissemination, and assessment,Opening up new channels for scholarly review, dissemination, and assessment	Clemens Blümel,Edit Görögh,Daniela Luzi,Peter Kraker,Ilire Hasani-Mavriqi,Michela Vignoli,Electra Sifacaki,Stephan Gauch,Eleni Toli,Mappet Walker	Proceedings of the 13th International Symposium on Open Collaboration	Crossref,OpenSym,Proceedings of the 13th International Symposium on Open Collaboration - OpenSym '17,OpenSym '17, pp. 1–11, Galway, Ireland, August 23-25, 2017,info:cnr-pdr/source/autori:Gorogh E., Vignoli M., Gauch S., Blumel C., Kraker P., Hasani-Mavriqi I., Luzi D., Walker M., Toli E., Sifacaki E./congresso_nome:OpenSym '17/congresso_luogo:Galway, Ireland/congresso_data:August 23-25, 2017/anno:2017/pagina_da:1/pagina_a:11/intervallo_pagine:1–11	2017-08-23
50|doi_dedup___::cd8b05b6f28b98c470884c306134df72	10.3390/heritage5040173	Extraction of Event-Related Information from Text for the Representation of Cultural Heritage	Constantine Stephanidis,NIKOLAOS PARTARAKIS,Emmanouil Ntafotis,Emmanouil Zidianakis	Heritage	Crossref,Heritage; Volume 5; Issue 4; Pages: 3374-3396	2022-11-09
50|doi_________::f8d648b62ac4b69f9faa82c26f8c20a8	10.1109/ro-man47096.2020.9223441	Recognizing the Waving Gesture in the Interaction with a Social Robot,Recognizing the Waving Gesture in the Interaction with a Social Robot	Marco Cianciotta,Berardina De Carolis,Gennaro Vessio,Giovanna Castellano,Antonio Cervelione	2020 29th IEEE International Conference on Robot and Human Interactive Communication (RO-MAN)	Crossref,RO-MAN	2020-08-01
50|doi_dedup___::0d5ff7145895d49bc3b38d05fa950022	10.1109/iscc47284.2019.8969678	Simplifying Multi-layer and Multi-tenant Support in OpenStack: The SACHER Use Case,Simplifying Multi-layer and Multi-tenant Support in OpenStack: The SACHER Use Case	Luca Foschini,Rebecca Montanari,Giuseppe Martuscelli	2019 IEEE Symposium on Computers and Communications (ISCC)	Crossref,ISCC	2019-06-01
50|doi_dedup___::7986f72c57c6c319c5a2c0cc2ae72e8f	10.1108/dta-09-2019-0163	Entity deduplication in big data graphs for scholarly communication,Entity deduplication in big data graphs for scholarly communication	Alessia Bardi,Paolo Manghi,Michele De Bonis,Claudio Atzori	Data Technologies and Applications	Crossref,Data Technologies and Applications,Data technologies and applications 54 (2020): 409–435. doi:10.1108/DTA-09-2019-0163,info:cnr-pdr/source/autori:Manghi P.; Atzori C.; De Bonis M.; Bardi A./titolo:Entity deduplication in big data graphs for scholarly communication/doi:10.1108%2FDTA-09-2019-0163/rivista:Data technologies and applications/anno:2020/pagina_da:409/pagina_a:435/intervallo_pagine:409–435/volume:54	2020-06-26
50|doi_dedup___::9f263b17259e3236a377221aa8d05783	10.1109/icpr48806.2021.9413001,10.48550/arxiv.2007.09824,2007.09824	A Gated and Bifurcated Stacked U-Net Module for Document Image Dewarping,A Gated and Bifurcated Stacked U-Net Module for Document Image Dewarping	Hmrishav Bandyopadhyay,Tanmoy Dasgupta,Nibaran Das,Mita Nasipuri	2020 25th International Conference on Pattern Recognition (ICPR)	Crossref,ICPR	2021-01-10
50|doi_dedup___::af3354dda8ed946ae794fab0803c05ee	10.1007/978-3-319-16226-3_9	Linking Biomedical Data to the Cloud,Linking Biomedical Data to the Cloud	Zwicklbauer, Stefan,Seifert, Christin,Granitzer, Michael,Holzinger, Andreas,Röcker, Carsten,Ziefle, Martina	\N	Crossref,Smart Health ISBN: 9783319162256,Smart Health: Open Problems and Future Challenges, 8700, 209 - 235,VOLUME=8700;STARTPAGE=209;ENDPAGE=235;TITLE=Smart Health	2015-01-01
50|doi_dedup___::cac3ca79a1e10409fa3eb6f2d9dbb2c3	10.3390/genes14051104,37239464,PMC10217880	EDLM: Ensemble Deep Learning Model to Detect Mutation for the Early Detection of Cholangiocarcinoma	Asghar Ali Shah,Fahad Alturise,Tamim Alkhalifah,Amna Faisal,Yaser Daanial Khan	Genes	Crossref,Genes; Volume 14; Issue 5; Pages: 1104	2023-05-18
50|doi_dedup___::2e51bfc3aef14844c3f7a38708b7b1f1	10.3233/ifs-151923,10576/18111	Automatic keyphrase extraction for Arabic news documents based on KEA system,Automatic keyphrase extraction for Arabic news documents based on KEA system	Rehab Duwairi,Mona Hedaya	Journal of Intelligent &amp; Fuzzy Systems	Crossref	2016-03-10
